,ga.dateHourMinute,ga.sessionDurationBucket,ga.browser.encoded,ga.operatingSystem.encoded,ga.operatingSystemVersion.encoded,ga.language.encoded,ga.DeviceInfo.encoded,ga.sessionsWithEvent,Success,month,date,hour,minute,time
5593,201805012311,764,A5,B8,C2,D54,E359,0,True,5,1,23,11,2311
5594,201805012313,764,A5,B8,C2,D54,E359,0,True,5,1,23,13,2313
5595,201805012331,287,A5,B8,C2,D53,E359,0,True,5,1,23,31,2331
5596,201805012332,287,A5,B8,C2,D53,E359,0,True,5,1,23,32,2332
5597,201805012354,28,A4,B8,C2,D77,E359,0,False,5,1,23,54,2354
5598,201805020005,77,A4,B8,C2,D77,E359,0,False,5,2,0,5,5
5599,201805020131,75,A4,B8,C2,D77,E359,1,False,5,2,1,31,131
5600,201805020212,111,A4,B8,C2,D54,E359,1,True,5,2,2,12,212
5601,201805020213,111,A4,B8,C2,D54,E359,0,True,5,2,2,13,213
5602,201805020214,111,A4,B8,C2,D54,E359,0,True,5,2,2,14,214
5603,201805020604,73,A4,B8,C43,D77,E359,0,False,5,2,6,4,604
5604,201805020735,253,A5,B8,C2,D54,E359,1,False,5,2,7,35,735
5605,201805020736,253,A5,B8,C2,D54,E359,0,False,5,2,7,36,736
5606,201805020739,253,A5,B8,C2,D54,E359,0,False,5,2,7,39,739
5607,201805020746,454,A5,B8,C2,D53,E359,0,True,5,2,7,46,746
5608,201805020747,454,A5,B8,C2,D53,E359,0,True,5,2,7,47,747
5609,201805020748,454,A5,B8,C2,D53,E359,0,True,5,2,7,48,748
5610,201805020749,454,A5,B8,C2,D53,E359,0,True,5,2,7,49,749
5611,201805020751,454,A5,B8,C2,D53,E359,0,True,5,2,7,51,751
5612,201805020752,29,A4,B8,C2,D77,E359,0,False,5,2,7,52,752
5613,201805020753,454,A5,B8,C2,D53,E359,0,True,5,2,7,53,753
5614,201805020838,926,A5,B8,C2,D13,E359,1,True,5,2,8,38,838
5615,201805020839,926,A5,B8,C2,D13,E359,0,True,5,2,8,39,839
5616,201805020842,3,A4,B8,C2,D77,E359,1,False,5,2,8,42,842
5617,201805020846,2,A7,B8,C2,D77,E359,1,False,5,2,8,46,846
5618,201805020847,1,A6,B8,C2,D77,E359,1,False,5,2,8,47,847
5619,201805020849,926,A5,B8,C2,D13,E359,0,True,5,2,8,49,849
5620,201805020851,926,A5,B8,C2,D13,E359,0,True,5,2,8,51,851
5621,201805020852,926,A5,B8,C2,D13,E359,0,True,5,2,8,52,852
5622,201805020858,1180,A4,B8,C2,D13,E359,1,False,5,2,8,58,858
5623,201805020910,166,A5,B8,C2,D54,E359,0,True,5,2,9,10,910
5624,201805020912,166,A5,B8,C2,D54,E359,0,True,5,2,9,12,912
5625,201805020915,44,A6,B8,C43,D31,E359,1,False,5,2,9,15,915
5626,201805020916,44,A6,B8,C43,D31,E359,0,False,5,2,9,16,916
5627,201805020917,1180,A4,B8,C2,D13,E359,0,False,5,2,9,17,917
5628,201805020919,93,A4,B8,C50,D13,E359,1,False,5,2,9,19,919
5629,201805020953,164,A4,B8,C2,D77,E359,1,False,5,2,9,53,953
5630,201805020954,105,A4,B8,C2,D54,E359,1,True,5,2,9,54,954
5631,201805020956,164,A4,B8,C2,D77,E359,0,False,5,2,9,56,956
5632,201805020956,105,A4,B8,C2,D54,E359,0,True,5,2,9,56,956
5633,201805020959,1,A5,B8,C2,D77,E359,1,False,5,2,9,59,959
5634,201805021007,1,A10,B8,C2,D54,E359,1,False,5,2,10,7,1007
5635,201805021007,31,A4,B8,C2,D54,E359,0,False,5,2,10,7,1007
5636,201805021018,49,A4,B8,C2,D31,E359,1,True,5,2,10,18,1018
5637,201805021022,127,A4,B8,C2,D13,E359,1,True,5,2,10,22,1022
5638,201805021023,127,A4,B8,C2,D13,E359,0,True,5,2,10,23,1023
5639,201805021024,127,A4,B8,C2,D13,E359,0,True,5,2,10,24,1024
5640,201805021028,1,A4,B8,C2,D13,E359,1,False,5,2,10,28,1028
5641,201805021031,3,A4,B8,C50,D54,E359,1,False,5,2,10,31,1031
5642,201805021045,345,A4,B8,C2,D77,E359,0,True,5,2,10,45,1045
5643,201805021046,345,A4,B8,C2,D77,E359,0,True,5,2,10,46,1046
5644,201805021047,345,A4,B8,C2,D77,E359,0,True,5,2,10,47,1047
5645,201805021048,345,A4,B8,C2,D77,E359,0,True,5,2,10,48,1048
5646,201805021049,345,A4,B8,C2,D77,E359,0,True,5,2,10,49,1049
5647,201805021106,831,A4,B8,C43,D77,E359,1,False,5,2,11,6,1106
5648,201805021109,558,A4,B8,C2,D25,E359,1,True,5,2,11,9,1109
5649,201805021110,186,A4,B8,C2,D77,E359,1,True,5,2,11,10,1110
5650,201805021111,186,A4,B8,C2,D77,E359,0,True,5,2,11,11,1111
5651,201805021112,558,A4,B8,C2,D25,E359,0,True,5,2,11,12,1112
5652,201805021113,186,A4,B8,C2,D77,E359,0,True,5,2,11,13,1113
5653,201805021113,558,A4,B8,C2,D25,E359,0,True,5,2,11,13,1113
5654,201805021115,558,A4,B8,C2,D25,E359,0,True,5,2,11,15,1115
5655,201805021118,558,A4,B8,C2,D25,E359,0,True,5,2,11,18,1118
5656,201805021120,831,A4,B8,C43,D77,E359,0,False,5,2,11,20,1120
5657,201805021124,157,A4,B8,C2,D77,E359,0,False,5,2,11,24,1124
5658,201805021128,1,A4,B8,C2,D77,E359,1,False,5,2,11,28,1128
5659,201805021129,126,A4,B8,C2,D77,E359,1,False,5,2,11,29,1129
5660,201805021130,126,A4,B8,C2,D77,E359,0,False,5,2,11,30,1130
5661,201805021134,936,A4,B8,C2,D31,E359,1,False,5,2,11,34,1134
5662,201805021135,936,A4,B8,C2,D31,E359,0,False,5,2,11,35,1135
5663,201805021137,91,A4,B8,C2,D31,E359,1,False,5,2,11,37,1137
5664,201805021138,2,A4,B8,C2,D73,E359,1,False,5,2,11,38,1138
5665,201805021138,91,A4,B8,C2,D31,E359,0,False,5,2,11,38,1138
5666,201805021139,91,A4,B8,C2,D31,E359,0,False,5,2,11,39,1139
5667,201805021139,936,A4,B8,C2,D31,E359,0,False,5,2,11,39,1139
5668,201805021142,936,A4,B8,C2,D31,E359,0,False,5,2,11,42,1142
5669,201805021145,303,A4,B8,C43,D31,E359,1,False,5,2,11,45,1145
5670,201805021146,936,A4,B8,C2,D31,E359,0,False,5,2,11,46,1146
5671,201805021147,127,A7,B8,C43,D77,E359,0,True,5,2,11,47,1147
5672,201805021148,127,A7,B8,C43,D77,E359,0,True,5,2,11,48,1148
5673,201805021149,127,A7,B8,C43,D77,E359,0,True,5,2,11,49,1149
5674,201805021151,1,A4,B8,C2,D31,E359,1,False,5,2,11,51,1151
5675,201805021155,44,A4,B8,C43,D31,E359,1,False,5,2,11,55,1155
5676,201805021205,206,A4,B8,C2,D77,E359,0,False,5,2,12,5,1205
5677,201805021207,312,A4,B8,C2,D54,E359,1,True,5,2,12,7,1207
5678,201805021210,312,A4,B8,C2,D54,E359,0,True,5,2,12,10,1210
5679,201805021212,312,A4,B8,C2,D54,E359,0,True,5,2,12,12,1212
5680,201805021225,278,A5,B8,C2,D53,E359,1,True,5,2,12,25,1225
5681,201805021227,120,A4,B8,C2,D77,E359,1,False,5,2,12,27,1227
5682,201805021228,120,A4,B8,C2,D77,E359,0,False,5,2,12,28,1228
5683,201805021228,278,A5,B8,C2,D53,E359,0,True,5,2,12,28,1228
5684,201805021229,120,A4,B8,C2,D77,E359,0,False,5,2,12,29,1229
5685,201805021229,278,A5,B8,C2,D53,E359,0,True,5,2,12,29,1229
5686,201805021235,21,A4,B8,C2,D77,E359,1,False,5,2,12,35,1235
5687,201805021243,1,A4,B8,C2,D77,E359,1,False,5,2,12,43,1243
5688,201805021245,12,A4,B8,C2,D31,E359,1,False,5,2,12,45,1245
5689,201805021245,238,A6,B8,C2,D77,E359,0,True,5,2,12,45,1245
5690,201805021246,238,A6,B8,C2,D77,E359,0,True,5,2,12,46,1246
5691,201805021247,6,A4,B8,C2,D31,E359,1,False,5,2,12,47,1247
5692,201805021252,14,A4,B8,C43,D54,E359,1,False,5,2,12,52,1252
5693,201805021253,14,A4,B8,C43,D54,E359,0,False,5,2,12,53,1253
5694,201805021255,825,A6,B8,C43,D77,E359,1,False,5,2,12,55,1255
5695,201805021301,148,A6,B8,C43,D77,E359,1,False,5,2,13,1,1301
5696,201805021303,148,A6,B8,C43,D77,E359,0,False,5,2,13,3,1303
5697,201805021319,1,A4,B8,C2,D73,E359,1,False,5,2,13,19,1319
5698,201805021328,205,A4,B8,C2,D54,E359,0,True,5,2,13,28,1328
5699,201805021341,1401,A4,B8,C2,D17,E359,1,False,5,2,13,41,1341
5700,201805021342,1401,A4,B8,C2,D17,E359,0,False,5,2,13,42,1342
5701,201805021402,1401,A4,B8,C2,D17,E359,0,False,5,2,14,2,1402
5702,201805021403,1401,A4,B8,C2,D17,E359,0,False,5,2,14,3,1403
5703,201805021410,2,A4,B8,C43,D77,E359,1,False,5,2,14,10,1410
5704,201805021421,1,A4,B8,C2,D77,E359,1,False,5,2,14,21,1421
5705,201805021424,104,A4,B8,C2,D25,E359,1,False,5,2,14,24,1424
5706,201805021424,45,A4,B8,C43,D13,E359,1,False,5,2,14,24,1424
5707,201805021425,104,A4,B8,C2,D25,E359,0,False,5,2,14,25,1425
5708,201805021426,104,A4,B8,C2,D25,E359,0,False,5,2,14,26,1426
5709,201805021429,133,A4,B8,C43,D13,E359,1,True,5,2,14,29,1429
5710,201805021432,200,A4,B8,C2,D31,E359,1,True,5,2,14,32,1432
5711,201805021433,1,A4,B8,C50,D13,E359,1,False,5,2,14,33,1433
5712,201805021434,200,A4,B8,C2,D31,E359,0,True,5,2,14,34,1434
5713,201805021437,331,A4,B8,C2,D31,E359,1,False,5,2,14,37,1437
5714,201805021437,472,A4,B8,C43,D77,E359,1,True,5,2,14,37,1437
5715,201805021438,2,A4,B8,C2,D77,E359,1,False,5,2,14,38,1438
5716,201805021438,331,A4,B8,C2,D31,E359,0,False,5,2,14,38,1438
5717,201805021438,472,A4,B8,C43,D77,E359,0,True,5,2,14,38,1438
5718,201805021439,331,A4,B8,C2,D31,E359,0,False,5,2,14,39,1439
5719,201805021441,472,A4,B8,C43,D77,E359,0,True,5,2,14,41,1441
5720,201805021442,331,A4,B8,C2,D31,E359,0,False,5,2,14,42,1442
5721,201805021448,102,A4,B8,C2,D54,E359,1,True,5,2,14,48,1448
5722,201805021450,102,A4,B8,C2,D54,E359,0,True,5,2,14,50,1450
5723,201805021457,3,A4,B8,C2,D54,E359,1,False,5,2,14,57,1457
5724,201805021458,1,A6,B8,C2,D77,E359,1,False,5,2,14,58,1458
5725,201805021504,190,A4,B8,C43,D54,E359,1,True,5,2,15,4,1504
5726,201805021505,190,A4,B8,C43,D54,E359,0,True,5,2,15,5,1505
5727,201805021506,128,A7,B8,C2,D61,E359,1,True,5,2,15,6,1506
5728,201805021506,190,A4,B8,C43,D54,E359,0,True,5,2,15,6,1506
5729,201805021507,128,A7,B8,C2,D61,E359,0,True,5,2,15,7,1507
5730,201805021512,3,A4,B8,C2,D31,E359,1,False,5,2,15,12,1512
5731,201805021512,399,A4,B8,C43,D77,E359,0,True,5,2,15,12,1512
5732,201805021515,399,A4,B8,C43,D77,E359,0,True,5,2,15,15,1515
5733,201805021518,399,A4,B8,C43,D77,E359,0,True,5,2,15,18,1518
5734,201805021519,306,A7,B8,C2,D77,E359,1,False,5,2,15,19,1519
5735,201805021521,40,A4,B8,C2,D54,E359,1,False,5,2,15,21,1521
5736,201805021522,306,A7,B8,C2,D77,E359,0,False,5,2,15,22,1522
5737,201805021528,1638,A4,B8,C2,D31,E359,0,False,5,2,15,28,1528
5738,201805021532,259,A4,B8,C2,D54,E359,1,False,5,2,15,32,1532
5739,201805021534,259,A4,B8,C2,D54,E359,0,False,5,2,15,34,1534
5740,201805021535,259,A4,B8,C2,D54,E359,0,False,5,2,15,35,1535
5741,201805021536,259,A4,B8,C2,D54,E359,0,False,5,2,15,36,1536
5742,201805021537,259,A4,B8,C2,D54,E359,0,False,5,2,15,37,1537
5743,201805021538,1638,A4,B8,C2,D31,E359,0,False,5,2,15,38,1538
5744,201805021538,593,A6,B8,C2,D25,E359,1,False,5,2,15,38,1538
5745,201805021539,1638,A4,B8,C2,D31,E359,0,False,5,2,15,39,1539
5746,201805021540,1,A4,B8,C43,D31,E359,1,False,5,2,15,40,1540
5747,201805021540,1638,A4,B8,C2,D31,E359,0,False,5,2,15,40,1540
5748,201805021540,593,A6,B8,C2,D25,E359,0,False,5,2,15,40,1540
5749,201805021542,1638,A4,B8,C2,D31,E359,0,False,5,2,15,42,1542
5750,201805021543,1,A4,B8,C2,D31,E359,1,False,5,2,15,43,1543
5751,201805021543,593,A6,B8,C2,D25,E359,0,False,5,2,15,43,1543
5752,201805021544,145,A4,B8,C2,D54,E359,0,True,5,2,15,44,1544
5753,201805021545,1,A4,B8,C2,D54,E359,1,False,5,2,15,45,1545
5754,201805021545,145,A4,B8,C2,D54,E359,0,True,5,2,15,45,1545
5755,201805021546,35,A4,B8,C2,D31,E359,1,False,5,2,15,46,1546
5756,201805021548,593,A6,B8,C2,D25,E359,0,False,5,2,15,48,1548
5757,201805021549,6,A4,B8,C2,D31,E359,0,False,5,2,15,49,1549
5758,201805021551,428,A4,B8,C2,D31,E359,0,True,5,2,15,51,1551
5759,201805021552,428,A4,B8,C2,D31,E359,0,True,5,2,15,52,1552
5760,201805021554,259,A4,B8,C2,D77,E359,1,True,5,2,15,54,1554
5761,201805021556,259,A4,B8,C2,D77,E359,0,True,5,2,15,56,1556
5762,201805021557,259,A4,B8,C2,D77,E359,0,True,5,2,15,57,1557
5763,201805021558,259,A4,B8,C2,D77,E359,0,True,5,2,15,58,1558
5764,201805021559,139,A4,B8,C2,D31,E359,1,False,5,2,15,59,1559
5765,201805021601,139,A4,B8,C2,D31,E359,0,False,5,2,16,1,1601
5766,201805021602,139,A4,B8,C2,D31,E359,0,False,5,2,16,2,1602
5767,201805021612,404,A7,B8,C2,D25,E359,0,False,5,2,16,12,1612
5768,201805021613,404,A7,B8,C2,D25,E359,0,False,5,2,16,13,1613
5769,201805021615,3,A4,B8,C2,D31,E359,1,False,5,2,16,15,1615
5770,201805021615,404,A7,B8,C2,D25,E359,0,False,5,2,16,15,1615
5771,201805021616,404,A7,B8,C2,D25,E359,0,False,5,2,16,16,1616
5772,201805021617,404,A7,B8,C2,D25,E359,0,False,5,2,16,17,1617
5773,201805021618,404,A7,B8,C2,D25,E359,0,False,5,2,16,18,1618
5774,201805021626,400,A5,B8,C2,D77,E359,1,True,5,2,16,26,1626
5775,201805021627,400,A5,B8,C2,D77,E359,0,True,5,2,16,27,1627
5776,201805021628,400,A5,B8,C2,D77,E359,0,True,5,2,16,28,1628
5777,201805021631,400,A5,B8,C2,D77,E359,0,True,5,2,16,31,1631
5778,201805021632,400,A5,B8,C2,D77,E359,0,True,5,2,16,32,1632
5779,201805021633,400,A5,B8,C2,D77,E359,0,True,5,2,16,33,1633
5780,201805021647,2,A4,B8,C2,D77,E359,1,False,5,2,16,47,1647
5781,201805021653,579,A4,B8,C2,D31,E359,1,False,5,2,16,53,1653
5782,201805021654,579,A4,B8,C2,D31,E359,0,False,5,2,16,54,1654
5783,201805021658,59,A4,B8,C2,D19,E359,0,True,5,2,16,58,1658
5784,201805021701,521,A4,B8,C2,D77,E359,0,False,5,2,17,1,1701
5785,201805021702,521,A4,B8,C2,D77,E359,0,False,5,2,17,2,1702
5786,201805021703,521,A4,B8,C2,D77,E359,0,False,5,2,17,3,1703
5787,201805021703,579,A4,B8,C2,D31,E359,0,False,5,2,17,3,1703
5788,201805021710,439,A4,B8,C2,D54,E359,1,True,5,2,17,10,1710
5789,201805021711,439,A4,B8,C2,D54,E359,0,True,5,2,17,11,1711
5790,201805021711,573,A6,B8,C50,D54,E359,1,True,5,2,17,11,1711
5791,201805021713,2,A7,B8,C2,D61,E359,1,False,5,2,17,13,1713
5792,201805021713,573,A6,B8,C50,D54,E359,0,True,5,2,17,13,1713
5793,201805021715,387,A4,B8,C2,D54,E359,0,True,5,2,17,15,1715
5794,201805021716,387,A4,B8,C2,D54,E359,0,True,5,2,17,16,1716
5795,201805021717,387,A4,B8,C2,D54,E359,0,True,5,2,17,17,1717
5796,201805021717,439,A4,B8,C2,D54,E359,0,True,5,2,17,17,1717
5797,201805021718,439,A4,B8,C2,D54,E359,0,True,5,2,17,18,1718
5798,201805021719,387,A4,B8,C2,D54,E359,0,True,5,2,17,19,1719
5799,201805021719,573,A6,B8,C50,D54,E359,0,True,5,2,17,19,1719
5800,201805021720,387,A4,B8,C2,D54,E359,0,True,5,2,17,20,1720
5801,201805021720,573,A6,B8,C50,D54,E359,0,True,5,2,17,20,1720
5802,201805021724,990,A4,B8,C2,D17,E359,1,True,5,2,17,24,1724
5803,201805021729,263,A4,B8,C2,D54,E359,1,True,5,2,17,29,1729
5804,201805021731,263,A4,B8,C2,D54,E359,0,True,5,2,17,31,1731
5805,201805021740,18,A4,B8,C43,D77,E359,1,False,5,2,17,40,1740
5806,201805021741,990,A4,B8,C2,D17,E359,0,True,5,2,17,41,1741
5807,201805021824,84,A4,B8,C43,D31,E359,1,False,5,2,18,24,1824
5808,201805021840,1,A4,B8,C43,D77,E359,1,False,5,2,18,40,1840
5809,201805021908,1054,A4,B8,C2,D77,E359,0,True,5,2,19,8,1908
5810,201805021909,1054,A4,B8,C2,D77,E359,0,True,5,2,19,9,1909
5811,201805021911,1054,A4,B8,C2,D77,E359,0,True,5,2,19,11,1911
5812,201805021913,1054,A4,B8,C2,D77,E359,0,True,5,2,19,13,1913
5813,201805021914,1054,A4,B8,C2,D77,E359,0,True,5,2,19,14,1914
5814,201805021914,377,A4,B8,C2,D77,E359,0,True,5,2,19,14,1914
5815,201805021917,377,A4,B8,C2,D77,E359,0,True,5,2,19,17,1917
5816,201805021918,377,A4,B8,C2,D77,E359,0,True,5,2,19,18,1918
5817,201805021919,377,A4,B8,C2,D77,E359,0,True,5,2,19,19,1919
5818,201805021951,190,A4,B8,C2,D13,E359,1,True,5,2,19,51,1951
5819,201805021954,190,A4,B8,C2,D13,E359,0,True,5,2,19,54,1954
5820,201805021956,2,A4,B8,C43,D77,E359,1,False,5,2,19,56,1956
5821,201805021957,275,A4,B8,C2,D77,E359,1,True,5,2,19,57,1957
5822,201805021957,299,A10,B8,C2,D25,E359,1,True,5,2,19,57,1957
5823,201805021958,275,A4,B8,C2,D77,E359,0,True,5,2,19,58,1958
5824,201805021958,299,A10,B8,C2,D25,E359,0,True,5,2,19,58,1958
5825,201805021959,275,A4,B8,C2,D77,E359,0,True,5,2,19,59,1959
5826,201805021959,299,A10,B8,C2,D25,E359,0,True,5,2,19,59,1959
5827,201805022001,275,A4,B8,C2,D77,E359,0,True,5,2,20,1,2001
5828,201805022002,299,A10,B8,C2,D25,E359,0,True,5,2,20,2,2002
5829,201805022009,105,A6,B8,C2,D54,E359,0,False,5,2,20,9,2009
5830,201805022010,105,A6,B8,C2,D54,E359,0,False,5,2,20,10,2010
5831,201805022011,1,A4,B8,C2,D77,E359,1,False,5,2,20,11,2011
5832,201805022035,225,A4,B8,C2,D53,E359,1,True,5,2,20,35,2035
5833,201805022036,225,A4,B8,C2,D53,E359,0,True,5,2,20,36,2036
5834,201805022037,225,A4,B8,C2,D53,E359,0,True,5,2,20,37,2037
5835,201805022037,62,A4,B8,C2,D77,E359,1,True,5,2,20,37,2037
5836,201805022038,225,A4,B8,C2,D53,E359,0,True,5,2,20,38,2038
5837,201805022038,62,A4,B8,C2,D77,E359,0,True,5,2,20,38,2038
5838,201805022039,225,A4,B8,C2,D53,E359,0,True,5,2,20,39,2039
5839,201805022103,2,A5,B8,C2,D77,E359,1,False,5,2,21,3,2103
5840,201805022105,568,A4,B8,C2,D25,E359,1,False,5,2,21,5,2105
5841,201805022120,2,A10,B8,C2,D36,E359,1,False,5,2,21,20,2120
5842,201805022120,7,A4,B8,C43,D77,E359,1,False,5,2,21,20,2120
5843,201805022123,92,A4,B8,C2,D54,E359,1,False,5,2,21,23,2123
5844,201805022133,3,A5,B8,C2,D77,E359,1,False,5,2,21,33,2133
5845,201805022144,1,A4,B8,C2,D54,E359,1,False,5,2,21,44,2144
5846,201805022151,252,A4,B8,C2,D77,E359,1,True,5,2,21,51,2151
5847,201805022155,252,A4,B8,C2,D77,E359,0,True,5,2,21,55,2155
5848,201805022159,12,A4,B8,C2,D54,E359,1,False,5,2,21,59,2159
5849,201805022201,3,A4,B8,C2,D77,E359,1,False,5,2,22,1,2201
5850,201805022212,257,A4,B8,C2,D54,E359,1,True,5,2,22,12,2212
5851,201805022213,257,A4,B8,C2,D54,E359,0,True,5,2,22,13,2213
5852,201805022214,257,A4,B8,C2,D54,E359,0,True,5,2,22,14,2214
5853,201805022215,257,A4,B8,C2,D54,E359,0,True,5,2,22,15,2215
5854,201805022216,257,A4,B8,C2,D54,E359,0,True,5,2,22,16,2216
5855,201805022232,1217,A4,B8,C2,D77,E359,0,False,5,2,22,32,2232
5856,201805022233,1217,A4,B8,C2,D77,E359,0,False,5,2,22,33,2233
5857,201805022235,1217,A4,B8,C2,D77,E359,0,False,5,2,22,35,2235
5858,201805022248,280,A6,B8,C2,D77,E359,0,True,5,2,22,48,2248
5859,201805022249,280,A6,B8,C2,D77,E359,0,True,5,2,22,49,2249
5860,201805022250,280,A6,B8,C2,D77,E359,0,True,5,2,22,50,2250
5861,201805022251,280,A6,B8,C2,D77,E359,0,True,5,2,22,51,2251
5862,201805022256,3,A4,B8,C2,D77,E359,1,False,5,2,22,56,2256
5863,201805022308,118,A4,B8,C50,D77,E359,1,True,5,2,23,8,2308
5864,201805022309,118,A4,B8,C50,D77,E359,0,True,5,2,23,9,2309
5865,201805022310,118,A4,B8,C50,D77,E359,0,True,5,2,23,10,2310
5866,201805022330,67,A4,B8,C2,D77,E359,1,False,5,2,23,30,2330
5867,201805022333,323,A4,B8,C2,D31,E359,1,True,5,2,23,33,2333
5868,201805022335,323,A4,B8,C2,D31,E359,0,True,5,2,23,35,2335
5869,201805022336,323,A4,B8,C2,D31,E359,0,True,5,2,23,36,2336
5870,201805022337,137,A4,B8,C2,D77,E359,1,False,5,2,23,37,2337
5871,201805022338,137,A4,B8,C2,D77,E359,0,False,5,2,23,38,2338
5872,201805022338,323,A4,B8,C2,D31,E359,0,True,5,2,23,38,2338
5873,201805022339,323,A4,B8,C2,D31,E359,0,True,5,2,23,39,2339
5874,201805022340,137,A4,B8,C2,D77,E359,0,False,5,2,23,40,2340
5875,201805022351,162,A4,B8,C43,D77,E359,0,False,5,2,23,51,2351
5876,201805022352,162,A4,B8,C43,D77,E359,0,False,5,2,23,52,2352
5877,201805030041,8,A5,B8,C2,D54,E359,1,False,5,3,0,41,41
5878,201805030602,79,A4,B8,C43,D31,E359,0,True,5,3,6,2,602
5879,201805030646,2,A4,B8,C2,D77,E359,1,False,5,3,6,46,646
5880,201805030736,2,A4,B8,C2,D77,E359,1,False,5,3,7,36,736
5881,201805030747,1,A4,B8,C43,D77,E359,1,False,5,3,7,47,747
5882,201805030834,448,A5,B8,C2,D77,E359,0,False,5,3,8,34,834
5883,201805030853,543,A6,B8,C43,D77,E359,1,True,5,3,8,53,853
5884,201805030854,543,A6,B8,C43,D77,E359,0,True,5,3,8,54,854
5885,201805030857,259,A4,B8,C80,D31,E359,0,True,5,3,8,57,857
5886,201805030858,259,A4,B8,C80,D31,E359,0,True,5,3,8,58,858
5887,201805030859,259,A4,B8,C80,D31,E359,0,True,5,3,8,59,859
5888,201805030900,543,A6,B8,C43,D77,E359,0,True,5,3,9,0,900
5889,201805030904,2,A7,B8,C43,D77,E359,1,False,5,3,9,4,904
5890,201805030906,251,A4,B8,C2,D77,E359,1,True,5,3,9,6,906
5891,201805030907,251,A4,B8,C2,D77,E359,0,True,5,3,9,7,907
5892,201805030908,251,A4,B8,C2,D77,E359,0,True,5,3,9,8,908
5893,201805030909,8,A4,B8,C2,D25,E359,1,True,5,3,9,9,909
5894,201805030910,1,A4,B8,C43,D73,E359,1,False,5,3,9,10,910
5895,201805030910,8,A4,B8,C2,D25,E359,0,True,5,3,9,10,910
5896,201805030917,1,A4,B8,C2,D31,E359,1,False,5,3,9,17,917
5897,201805030934,175,A4,B8,C43,D77,E359,1,False,5,3,9,34,934
5898,201805030935,175,A4,B8,C43,D77,E359,0,False,5,3,9,35,935
5899,201805030936,175,A4,B8,C43,D77,E359,0,False,5,3,9,36,936
5900,201805030943,64,A4,B8,C2,D77,E359,1,False,5,3,9,43,943
5901,201805030944,64,A4,B8,C2,D77,E359,0,False,5,3,9,44,944
5902,201805030955,2,A4,B8,C2,D54,E359,1,False,5,3,9,55,955
5903,201805031020,34,A4,B8,C2,D54,E359,1,True,5,3,10,20,1020
5904,201805031021,34,A4,B8,C2,D54,E359,0,True,5,3,10,21,1021
5905,201805031023,215,A6,B8,C2,D54,E359,1,True,5,3,10,23,1023
5906,201805031024,215,A6,B8,C2,D54,E359,0,True,5,3,10,24,1024
5907,201805031026,215,A6,B8,C2,D54,E359,0,True,5,3,10,26,1026
5908,201805031038,1,A4,B8,C2,D54,E359,1,False,5,3,10,38,1038
5909,201805031041,246,A5,B8,C2,D53,E359,1,True,5,3,10,41,1041
5910,201805031042,246,A5,B8,C2,D53,E359,0,True,5,3,10,42,1042
5911,201805031043,246,A5,B8,C2,D53,E359,0,True,5,3,10,43,1043
5912,201805031046,246,A5,B8,C2,D53,E359,0,True,5,3,10,46,1046
5913,201805031059,501,A5,B8,C2,D77,E359,1,False,5,3,10,59,1059
5914,201805031101,345,A4,B8,C2,D77,E359,0,False,5,3,11,1,1101
5915,201805031102,501,A5,B8,C2,D77,E359,0,False,5,3,11,2,1102
5916,201805031103,501,A5,B8,C2,D77,E359,0,False,5,3,11,3,1103
5917,201805031104,501,A5,B8,C2,D77,E359,0,False,5,3,11,4,1104
5918,201805031118,130,A6,B8,C2,D31,E359,1,True,5,3,11,18,1118
5919,201805031119,130,A6,B8,C2,D31,E359,0,True,5,3,11,19,1119
5920,201805031119,289,A5,B8,C2,D77,E359,0,True,5,3,11,19,1119
5921,201805031120,130,A6,B8,C2,D31,E359,0,True,5,3,11,20,1120
5922,201805031121,289,A5,B8,C2,D77,E359,0,True,5,3,11,21,1121
5923,201805031122,289,A5,B8,C2,D77,E359,0,True,5,3,11,22,1122
5924,201805031125,1,A4,B8,C2,D31,E359,1,False,5,3,11,25,1125
5925,201805031130,253,A4,B8,C2,D77,E359,1,False,5,3,11,30,1130
5926,201805031130,82,A4,B8,C2,D77,E359,1,False,5,3,11,30,1130
5927,201805031131,82,A4,B8,C2,D77,E359,0,False,5,3,11,31,1131
5928,201805031134,4,A4,B8,C2,D11,E359,1,False,5,3,11,34,1134
5929,201805031135,18,A4,B8,C43,D31,E359,1,False,5,3,11,35,1135
5930,201805031136,18,A4,B8,C43,D31,E359,0,False,5,3,11,36,1136
5931,201805031137,109,A7,B8,C2,D54,E359,1,True,5,3,11,37,1137
5932,201805031150,163,A4,B8,C43,D77,E359,1,True,5,3,11,50,1150
5933,201805031151,163,A4,B8,C43,D77,E359,0,True,5,3,11,51,1151
5934,201805031202,315,A7,B8,C2,D53,E359,1,True,5,3,12,2,1202
5935,201805031203,315,A7,B8,C2,D53,E359,0,True,5,3,12,3,1203
5936,201805031205,315,A7,B8,C2,D53,E359,0,True,5,3,12,5,1205
5937,201805031206,315,A7,B8,C2,D53,E359,0,True,5,3,12,6,1206
5938,201805031208,315,A7,B8,C2,D53,E359,0,True,5,3,12,8,1208
5939,201805031211,1,A4,B8,C2,D77,E359,1,False,5,3,12,11,1211
5940,201805031216,2,A4,B8,C2,D77,E359,1,False,5,3,12,16,1216
